source,destination,protocol,chunkSize,tCount,fileSize,retransmits,connectTime,requestTime,receiveTime
192.168.0.1,www.tiktok.com,HTTP/1.0,224,10,418,2,0.000552,0.000049,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,224,10,418,2,0.000526,0.000048,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,225,10,418,2,0.000546,0.000045,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,225,10,418,2,0.000551,0.000054,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,226,10,418,2,0.000591,0.000047,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,226,10,418,2,0.000551,0.000046,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,227,10,418,2,0.000557,0.000048,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,227,10,418,2,0.000508,0.000047,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,228,10,418,2,0.000517,0.000047,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,228,10,418,2,0.000521,0.000049,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,229,10,418,2,0.000500,0.000045,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,229,10,418,2,0.000521,0.000048,0.000026
192.168.0.1,www.tiktok.com,HTTP/1.0,230,11,418,2,0.000526,0.000048,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,230,11,418,2,0.000509,0.000051,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,231,11,418,2,0.000501,0.000047,0.000017
192.168.0.1,www.tiktok.com,HTTP/1.1,231,11,418,2,0.000510,0.000048,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,232,11,418,2,0.000521,0.000054,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,232,11,418,2,0.000507,0.000039,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,233,11,418,2,0.000894,0.000040,0.000014
192.168.0.1,www.tiktok.com,HTTP/1.1,233,11,418,2,0.000750,0.000049,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,234,11,418,2,0.000494,0.000039,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,234,11,418,2,0.000514,0.000047,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,235,11,418,2,0.000486,0.000039,0.000065
192.168.0.1,www.tiktok.com,HTTP/1.1,235,11,418,2,0.000593,0.000047,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.0,236,11,418,2,0.000535,0.000038,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,236,11,418,2,0.000497,0.000050,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,237,11,418,2,0.000528,0.000053,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.1,237,11,418,2,0.000568,0.000040,0.000019
192.168.0.1,www.tiktok.com,HTTP/1.0,238,11,418,2,0.000510,0.000047,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.1,238,11,418,2,0.000497,0.000040,0.000006
192.168.0.1,www.tiktok.com,HTTP/1.0,239,11,418,2,0.000535,0.000047,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.1,239,11,418,2,0.000509,0.000040,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,240,11,418,2,0.000520,0.000047,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,240,11,418,2,0.000504,0.000039,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,241,11,418,2,0.000527,0.000043,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,241,11,418,2,0.000516,0.000046,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,242,10,418,2,0.000535,0.000039,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,242,10,418,2,0.000560,0.000076,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,243,10,418,2,0.000514,0.000041,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.1,243,10,418,2,0.000775,0.000039,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,244,10,418,2,0.000522,0.000047,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,244,10,418,2,0.000514,0.000039,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,245,10,418,2,0.000539,0.000046,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,245,10,418,2,0.000485,0.000039,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,246,10,418,2,0.000618,0.000047,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.1,246,10,418,2,0.000493,0.000038,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,247,10,418,2,0.000518,0.000047,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,247,10,418,2,0.000509,0.000038,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,248,10,418,2,0.000520,0.000045,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,248,10,418,2,0.000498,0.000038,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,249,11,418,2,0.000519,0.000039,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,249,11,418,2,0.000543,0.000046,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,250,11,418,2,0.000703,0.000042,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,250,11,418,2,0.000523,0.000056,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,251,10,418,2,0.000504,0.000039,0.000014
192.168.0.1,www.tiktok.com,HTTP/1.1,251,10,418,2,0.000537,0.000056,0.000012
192.168.0.1,www.tiktok.com,HTTP/1.0,252,10,418,2,0.000529,0.000038,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,252,10,418,2,0.000584,0.000055,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,253,10,418,2,0.000571,0.000042,0.000014
192.168.0.1,www.tiktok.com,HTTP/1.1,253,10,418,2,0.000552,0.000051,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,254,10,418,2,0.000537,0.000049,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,254,10,418,2,0.000505,0.000039,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,255,10,418,2,0.000529,0.000046,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,255,10,418,2,0.000549,0.000045,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,256,10,418,2,0.000494,0.000038,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,256,10,418,2,0.000537,0.000047,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,257,11,418,2,0.000511,0.000038,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,257,11,418,2,0.001193,0.000046,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,258,10,418,2,0.000484,0.000038,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,258,10,418,2,0.000497,0.000038,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,259,10,418,2,0.000520,0.000044,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,259,10,418,2,0.000488,0.000037,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,260,10,418,2,0.000532,0.000048,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,260,10,418,2,0.000513,0.000037,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.0,261,10,418,2,0.000536,0.000048,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,261,10,418,2,0.000512,0.000037,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,262,10,418,2,0.000523,0.000046,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,262,10,418,2,0.000520,0.000037,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,263,11,418,2,0.000506,0.000046,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,263,11,418,2,0.000529,0.000048,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.0,264,11,418,2,0.000562,0.000045,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,264,11,418,2,0.000481,0.000039,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,265,10,418,2,0.000553,0.000047,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,265,10,418,2,0.000517,0.000036,0.000007
192.168.0.1,www.tiktok.com,HTTP/1.0,266,10,418,2,0.000573,0.000049,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,266,10,418,2,0.000499,0.000041,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,267,10,418,2,0.000561,0.000038,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,267,10,418,2,0.000488,0.000039,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.0,268,11,418,2,0.000498,0.000038,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,268,11,418,2,0.000573,0.000039,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.0,269,11,418,2,0.000574,0.000059,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,269,11,418,2,0.000517,0.000051,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,270,11,418,2,0.000558,0.000049,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,270,11,418,2,0.000528,0.000041,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,271,11,418,2,0.000521,0.000047,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,271,11,418,2,0.000493,0.000038,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,272,11,418,2,0.000538,0.000048,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,272,11,418,2,0.000494,0.000038,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,273,11,418,2,0.000490,0.000038,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,273,11,418,2,0.000493,0.000060,0.000007
192.168.0.1,www.tiktok.com,HTTP/1.0,274,11,418,2,0.000508,0.000058,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,274,11,418,2,0.000526,0.000049,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,275,11,418,2,0.000516,0.000046,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,275,11,418,2,0.000528,0.000047,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,276,11,418,2,0.000496,0.000043,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,276,11,418,2,0.000542,0.000047,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,277,11,418,2,0.000492,0.000040,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.1,277,11,418,2,0.000649,0.000047,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,278,11,418,2,0.000516,0.000041,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,278,11,418,2,0.000521,0.000040,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,279,11,418,2,0.000525,0.000046,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,279,11,418,2,0.000487,0.000039,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,280,10,418,2,0.000583,0.000055,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,280,10,418,2,0.000511,0.000072,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,281,10,418,2,0.000514,0.000054,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,281,10,418,2,0.000562,0.000042,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,282,10,418,2,0.000635,0.000050,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,282,10,418,2,0.000543,0.000038,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,283,10,418,2,0.000509,0.000048,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,283,10,418,2,0.000491,0.000040,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,284,11,418,2,0.000545,0.000048,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,284,11,418,2,0.000500,0.000044,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,285,11,418,2,0.000490,0.000038,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.1,285,11,418,2,0.000536,0.000048,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,286,11,418,2,0.000487,0.000041,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,286,11,418,2,0.000522,0.000045,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,287,11,418,2,0.000543,0.000039,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,287,11,418,2,0.000540,0.000047,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,288,11,418,2,0.000528,0.000054,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,288,11,418,2,0.000712,0.000050,0.000014
192.168.0.1,www.tiktok.com,HTTP/1.0,289,11,418,2,0.000617,0.000039,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,289,11,418,2,0.000495,0.000040,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,290,11,418,2,0.000506,0.000040,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,290,11,418,2,0.000486,0.000039,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,291,11,418,2,0.000529,0.000042,0.000013
192.168.0.1,www.tiktok.com,HTTP/1.1,291,11,418,2,0.000645,0.000039,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,292,11,418,2,0.000540,0.000049,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,292,11,418,2,0.000499,0.000039,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,293,11,418,2,0.000526,0.000047,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,293,11,418,2,0.000499,0.000038,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,294,11,418,2,0.000525,0.000046,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,294,11,418,2,0.000505,0.000039,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,295,11,418,2,0.000528,0.000046,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,295,11,418,2,0.000484,0.000039,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,296,11,418,2,0.000835,0.000045,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,296,11,418,2,0.000491,0.000040,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,297,11,418,2,0.000545,0.000048,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,297,11,418,2,0.000516,0.000039,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,298,11,418,2,0.000523,0.000046,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,298,11,418,2,0.000519,0.000042,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,299,11,418,2,0.000558,0.000048,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,299,11,418,2,0.000492,0.000040,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,300,11,418,2,0.000676,0.000038,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,300,11,418,2,0.000533,0.000039,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,301,11,418,2,0.000555,0.000048,0.000014
192.168.0.1,www.tiktok.com,HTTP/1.1,301,11,418,2,0.000524,0.000040,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,302,11,418,2,0.000555,0.000050,0.000022
192.168.0.1,www.tiktok.com,HTTP/1.1,302,11,418,2,0.000519,0.000036,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,303,11,418,2,0.000561,0.000047,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,303,11,418,2,0.000508,0.000052,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,304,11,418,2,0.000572,0.000048,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,304,11,418,2,0.000503,0.000042,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,305,11,418,2,0.000514,0.000049,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,305,11,418,2,0.000489,0.000039,0.000012
192.168.0.1,www.tiktok.com,HTTP/1.0,306,11,418,2,0.000511,0.000048,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,306,11,418,2,0.000521,0.000043,0.000020
192.168.0.1,www.tiktok.com,HTTP/1.0,307,11,418,2,0.000505,0.000048,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,307,11,418,2,0.000542,0.000041,0.000007
192.168.0.1,www.tiktok.com,HTTP/1.0,308,11,418,2,0.000536,0.000047,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,308,11,418,2,0.000499,0.000039,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,309,11,418,2,0.000533,0.000049,0.000012
192.168.0.1,www.tiktok.com,HTTP/1.1,309,11,418,2,0.000565,0.000069,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,310,11,418,2,0.000594,0.000044,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.1,310,11,418,2,0.000485,0.000061,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.0,311,11,418,2,0.000561,0.000063,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,311,11,418,2,0.000497,0.000040,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,312,11,418,2,0.000527,0.000046,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,312,11,418,2,0.000506,0.000038,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,313,11,418,2,0.000486,0.000039,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,313,11,418,2,0.000491,0.000041,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,314,11,418,2,0.000606,0.000040,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,314,11,418,2,0.000563,0.000053,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,315,11,418,2,0.000489,0.000042,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,315,11,418,2,0.000534,0.000048,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,316,11,418,2,0.000503,0.000038,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,316,11,418,2,0.000509,0.000045,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,317,11,418,2,0.000533,0.000055,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,317,11,418,2,0.000544,0.000049,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,318,11,418,2,0.000484,0.000039,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,318,11,418,2,0.000521,0.000046,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,319,11,418,2,0.000502,0.000045,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,319,11,418,2,0.000519,0.000038,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,320,11,418,2,0.000564,0.000053,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,320,11,418,2,0.000480,0.000039,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,321,11,418,2,0.000644,0.000047,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.1,321,11,418,2,0.000600,0.000049,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,322,11,418,2,0.000537,0.000048,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,322,11,418,2,0.000498,0.000038,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,323,11,418,2,0.000549,0.000040,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,323,11,418,2,0.000507,0.000058,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,324,11,418,2,0.000494,0.000038,0.000018
192.168.0.1,www.tiktok.com,HTTP/1.1,324,11,418,2,0.000511,0.000046,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,325,11,418,2,0.000483,0.000037,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,325,11,418,2,0.000526,0.000050,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,326,11,418,2,0.000510,0.000038,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,326,11,418,2,0.000555,0.000047,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,327,11,418,2,0.000524,0.000038,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,327,11,418,2,0.000500,0.000048,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,328,11,418,2,0.000537,0.000045,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,328,11,418,2,0.000543,0.000037,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,329,11,418,2,0.000544,0.000060,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,329,11,418,2,0.000527,0.000041,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,330,11,418,2,0.000610,0.000051,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,330,11,418,2,0.000585,0.000039,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,331,11,418,2,0.000888,0.000047,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,331,11,418,2,0.000495,0.000037,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,332,11,418,2,0.000495,0.000051,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,332,11,418,2,0.000497,0.000040,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,333,11,418,2,0.000508,0.000046,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,333,11,418,2,0.000487,0.000036,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,334,11,418,2,0.000494,0.000039,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.1,334,11,418,2,0.000602,0.000039,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,335,11,418,2,0.000487,0.000038,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,335,11,418,2,0.000502,0.000050,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,336,11,418,2,0.000492,0.000038,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,336,11,418,2,0.000539,0.000047,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,337,11,419,2,0.000600,0.000048,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,337,11,419,2,0.000583,0.000046,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,338,11,419,2,0.000508,0.000041,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,338,11,419,2,0.000496,0.000054,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,339,10,419,2,0.000539,0.000038,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.1,339,10,419,2,0.000549,0.000047,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,340,10,419,2,0.000515,0.000038,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,340,10,419,2,0.000518,0.000049,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,341,11,419,2,0.000515,0.000047,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.1,341,11,419,2,0.000509,0.000050,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,342,11,419,2,0.000514,0.000049,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,342,11,419,2,0.000519,0.000042,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,343,11,419,2,0.000563,0.000047,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,343,11,419,2,0.000504,0.000038,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,344,11,419,2,0.000573,0.000045,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,344,11,419,2,0.000519,0.000038,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,345,11,419,2,0.000465,0.000038,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,345,11,419,2,0.000513,0.000039,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,346,11,419,2,0.000481,0.000038,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,346,11,419,2,0.000534,0.000046,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,347,11,419,2,0.000503,0.000037,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,347,11,419,2,0.000723,0.000056,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,348,11,419,2,0.000491,0.000040,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,348,11,419,2,0.000563,0.000039,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,349,11,419,2,0.000541,0.000037,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,349,11,419,2,0.000539,0.000048,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,350,11,419,2,0.000493,0.000038,0.000019
192.168.0.1,www.tiktok.com,HTTP/1.1,350,11,419,2,0.000491,0.000041,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,351,11,419,2,0.000530,0.000046,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,351,11,419,2,0.000528,0.000060,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,352,11,419,2,0.000518,0.000050,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,352,11,419,2,0.000532,0.000056,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,353,11,419,2,0.000519,0.000046,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,353,11,419,2,0.000518,0.000046,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,354,11,419,2,0.000534,0.000045,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,354,11,419,2,0.000519,0.000045,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,355,11,419,2,0.000749,0.000047,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,355,11,419,2,0.000520,0.000049,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,356,11,419,2,0.000529,0.000047,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,356,11,419,2,0.000529,0.000039,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,357,11,419,2,0.000515,0.000038,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,357,11,419,2,0.000516,0.000037,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,358,11,419,2,0.000552,0.000047,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,358,11,419,2,0.000505,0.000037,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,359,11,419,2,0.000566,0.000063,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.1,359,11,419,2,0.000648,0.000048,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.0,360,11,419,2,0.000533,0.000057,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,360,11,419,2,0.000525,0.000049,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,361,11,419,2,0.000513,0.000048,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.1,361,11,419,2,0.000591,0.000051,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,362,11,419,2,0.000569,0.000047,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,362,11,419,2,0.000508,0.000046,0.000015
192.168.0.1,www.tiktok.com,HTTP/1.0,363,11,419,2,0.000592,0.000052,0.000017
192.168.0.1,www.tiktok.com,HTTP/1.1,363,11,419,2,0.000501,0.000048,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,364,11,419,2,0.000551,0.000046,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,364,11,419,2,0.000611,0.000047,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,365,11,419,2,0.000539,0.000046,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,365,11,419,2,0.000577,0.000050,0.000008
